gene,n_studies,z_meta,pvalue_meta,mean_log2FC,concordant_frac,effect_score,cohorts,padj_meta,biotype
TRAV1-1,7,-3.497964326048925,0.00046882383787119614,-0.46072490036502345,0.7142857142857143,-0.1974535287278672,"GSE114192,GSE153315,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.39831528752653206,TR_V_gene
CD248,8,-3.771928971267822,0.00016199037353847374,-0.4862490886416491,0.75,-0.24312454432082456,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
EPHA2,8,-3.9267875974652977,8.60879406204732e-05,-0.5014723924487062,0.75,-0.2507361962243531,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
KCNA5,8,-3.7984617338632303,0.0001455969018841533,-0.3511266597086867,0.75,-0.17556332985434334,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
NPM1P24,6,-3.478835666625072,0.0005035973042722574,-0.34059703062890123,0.8333333333333334,-0.2270646870859342,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.39831528752653206,processed_pseudogene
ZBED3,8,-3.7319820694603063,0.00018997902730864366,-0.345935543580061,1.0,-0.345935543580061,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
SLC1A7,8,-3.6786369190593637,0.0002344837995370257,-0.3941600135737978,0.875,-0.29562001018034834,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
ENSG00000269903,3,-3.8266493301677373,0.0001298993594667332,-0.6209837187855439,1.0,-0.6209837187855439,"GSE114192,GSE154881,GSE280402",0.39831528752653206,lncRNA
INO80B,8,3.611643369714254,0.0003042627980018592,0.15545059859069668,0.75,0.07772529929534834,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
SARS,3,-4.001987596273615,6.281259231107537e-05,-0.3601080041946575,1.0,-0.3601080041946575,"GSE153315,GSE184050,GSE185011",0.39831528752653206,
LAS1L,8,-3.89463783079869,9.834555872495746e-05,-0.2508959982036034,1.0,-0.2508959982036034,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
OR11H7,5,-3.47628857045259,0.0005084049222348442,-0.1833907390324088,0.8,-0.1100344434194453,"GSE114192,GSE153315,GSE181143,GSE221521,GSE280402",0.39831528752653206,protein_coding
LINC02044,5,-3.7379280588895516,0.00018554301748505386,-0.33609156509424243,1.0,-0.33609156509424243,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.39831528752653206,lncRNA
BCRP8,6,-3.5848043798521236,0.0003373309491401453,-0.21370581339748113,1.0,-0.21370581339748113,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.39831528752653206,processed_pseudogene
EIF3C,8,-3.5726505977239893,0.00035338613307397997,-0.22924581535299973,0.875,-0.1719343615147498,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
CALHM6,5,3.6653751588556642,0.000246976268144186,0.19824991199521647,0.6,0.039649982399043285,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.39831528752653206,protein_coding
VN1R9P,3,-3.667321791594709,0.0002451042606162412,-0.16366760801956068,1.0,-0.16366760801956068,"GSE154881,GSE181143,GSE221521",0.39831528752653206,processed_pseudogene
PYM1,6,3.6704592307036874,0.0002421150864745975,0.18829532731072735,0.6666666666666666,0.06276510910357577,"GSE114192,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
ENSG00000262766,3,-3.6330312946396743,0.0002801110302256112,-0.8498949953174276,1.0,-0.8498949953174276,"GSE114192,GSE154881,GSE280402",0.39831528752653206,lncRNA
BLTP2,3,-3.541301594663625,0.0003981581795192132,-0.13027352794450783,0.6666666666666666,-0.043424509314835935,"GSE114192,GSE154881,GSE280402",0.39831528752653206,protein_coding
ABHD16B,5,3.5184157424847804,0.00043413165238956184,0.30338240369956265,1.0,0.30338240369956265,"GSE114192,GSE153315,GSE181143,GSE184050,GSE280402",0.39831528752653206,protein_coding
YWHAE,8,3.469514878264923,0.0005213991883506113,0.41608632851947264,0.75,0.20804316425973632,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
SCD,8,-3.534850075069581,0.0004080065823583362,-0.3474287602258151,0.75,-0.17371438011290755,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
RPSAP58,5,-3.498660708322822,0.00046760119794588787,-0.41936122416935795,1.0,-0.41936122416935795,"GSE153315,GSE181143,GSE184050,GSE185011,GSE221521",0.39831528752653206,
C1orf146,7,3.480965971672206,0.0004996089592813058,0.1909392402609202,0.5714285714285714,0.02727703432298859,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.39831528752653206,protein_coding
HARS,3,-3.4751280863455554,0.000510609481496894,-0.6062059149142304,1.0,-0.6062059149142304,"GSE153315,GSE184050,GSE185011",0.39831528752653206,
ENSG00000261804,3,-3.4775665105819207,0.0005059875003689617,-0.8401769053441442,1.0,-0.8401769053441442,"GSE114192,GSE154881,GSE280402",0.39831528752653206,lncRNA
NACA3P,6,-3.671456290278777,0.0002411723285650327,-0.3269689994386292,0.8333333333333334,-0.21797933295908617,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.39831528752653206,processed_pseudogene
NR3C1,8,-3.606413435476456,0.00031045836062316046,-0.21063751505526687,0.75,-0.10531875752763344,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
TCF20,8,-3.6358154213282603,0.00027710269891135136,-0.22419076363300863,0.875,-0.16814307272475648,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
GABPB1-AS1,8,3.5313182935318395,0.00041349384979023413,0.2631445914902292,1.0,0.2631445914902292,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,lncRNA
HECTD1,8,-3.509349611641164,0.0004492040129306552,-0.35291396656713697,0.75,-0.17645698328356849,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
ABCG1,8,-3.5357355910229393,0.0004066414767578824,-0.38858716884567984,0.75,-0.19429358442283992,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.39831528752653206,protein_coding
ENSG00000259985,3,-3.8067661956029895,0.0001407957347088454,-0.7851608700065814,1.0,-0.7851608700065814,"GSE114192,GSE154881,GSE280402",0.39831528752653206,lncRNA
ENSG00000253358,3,3.4398220720170283,0.0005820967325599499,0.356915575848236,1.0,0.356915575848236,"GSE114192,GSE154881,GSE280402",0.41284021734165127,lncRNA
SNCAIP,8,-3.4386208169836046,0.0005846855712079227,-0.16357630983324634,0.75,-0.08178815491662317,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.41284021734165127,protein_coding
KRT1,8,3.44600540829693,0.0005689389727697439,0.3380447140882499,0.625,0.08451117852206247,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.41284021734165127,protein_coding
AC092620.2,3,3.450790943565901,0.0005589463488591871,0.8538494713622594,1.0,0.8538494713622594,"GSE153315,GSE185011,GSE221521",0.41284021734165127,
ZNF818P,5,-3.4332744085916995,0.0005963382233279764,-0.6171550716771852,1.0,-0.6171550716771852,"GSE114192,GSE153315,GSE154881,GSE184050,GSE280402",0.41368087173002654,transcribed_unprocessed_pseudogene
RNU4-31P,6,-3.4103691794928124,0.0006487499859317092,-0.15832688330659125,1.0,-0.15832688330659125,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.4275370532287619,snRNA
CERS2,8,-3.4174834907391616,0.0006320292719463776,-0.3494929293203603,0.75,-0.17474646466018015,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.4275370532287619,protein_coding
PTPRS,7,-3.4124985661974314,0.0006437026558443993,-0.39401734659722093,0.8571428571428571,-0.28144096185515777,"GSE114192,GSE153315,GSE154881,GSE184050,GSE185011,GSE221521,GSE280402",0.4275370532287619,protein_coding
TNFRSF21,8,-3.3711225399974554,0.0007486255008231538,-0.30676674132656234,1.0,-0.30676674132656234,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.4346762245742759,protein_coding
NFATC3,7,-3.3709689769401963,0.0007490429239762138,-0.19979434918339195,0.5714285714285714,-0.028542049883341695,"GSE114192,GSE153315,GSE154881,GSE184050,GSE185011,GSE221521,GSE280402",0.4346762245742759,protein_coding
SNX20,8,3.367503545782348,0.0007585205102456954,0.1270996502279631,0.75,0.06354982511398155,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.4346762245742759,protein_coding
CLN8-AS1,3,3.3778350773718566,0.000730588832049894,0.39513668761177156,0.6666666666666666,0.13171222920392384,"GSE114192,GSE154881,GSE280402",0.4346762245742759,lncRNA
SMOC1,8,-3.3715459654306277,0.0007474756423950186,-0.21416100016965284,0.875,-0.16062075012723964,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.4346762245742759,protein_coding
RAB31,8,-3.3883120916821436,0.0007032419641415719,-0.2532777246988826,1.0,-0.2532777246988826,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.4346762245742759,protein_coding
RPL35P5,6,-3.382348441608428,0.0007186892241575532,-0.3222124346454577,0.8333333333333334,-0.21480828976363847,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.4346762245742759,processed_pseudogene
ENSG00000244192,3,3.3795731417918766,0.0007259848729875764,0.3040983314706652,1.0,0.3040983314706652,"GSE114192,GSE154881,GSE280402",0.4346762245742759,processed_pseudogene
ENSG00000261786,3,-3.3809372794902246,0.0007223903021861566,-0.5875942520360082,1.0,-0.5875942520360082,"GSE114192,GSE154881,GSE280402",0.4346762245742759,lncRNA
ENSG00000230730,3,-3.362345859570911,0.0007728325956140921,-0.8469912496182535,0.6666666666666666,-0.28233041653941776,"GSE114192,GSE154881,GSE280402",0.43655105233109737,lncRNA
ENSG00000258959,3,-3.349556510613605,0.0008094104285601909,-0.5090343520030796,1.0,-0.5090343520030796,"GSE114192,GSE154881,GSE280402",0.4507732078267396,transcribed_unitary_pseudogene
ENSG00000232334,3,-3.3444372771437183,0.000824496707900762,-0.8859350457153621,1.0,-0.8859350457153621,"GSE114192,GSE154881,GSE280402",0.45279756009866706,processed_pseudogene
IGLV6-57,7,-3.3344793357658626,0.0008545924993077286,-0.5793888682779876,1.0,-0.5793888682779876,"GSE114192,GSE153315,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.4628964659606424,IG_V_gene
EFHD2-AS1,3,-3.292402622296113,0.000993352910094074,-0.6316196261736184,1.0,-0.6316196261736184,"GSE114192,GSE154881,GSE280402",0.4784808390442917,lncRNA
RPS4XP11,5,-3.31316056100832,0.0009224800584195925,-0.23895640615653424,0.8,-0.14337384369392056,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521",0.4784808390442917,processed_pseudogene
LINC01160,6,3.2991780154988284,0.0009696839786289807,0.30658210557294574,1.0,0.30658210557294574,"GSE114192,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.4784808390442917,lncRNA
PLEKHB2,8,-3.293367028214045,0.0009899515476327076,-0.18462950923901272,0.75,-0.09231475461950636,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.4784808390442917,protein_coding
SHANK1,8,-3.2894871028344217,0.0010037015631393967,-0.34893880940763206,0.625,-0.08723470235190801,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.4784808390442917,protein_coding
LCT-AS1,5,-3.289298924424732,0.001004372920277085,-0.4095212138081963,1.0,-0.4095212138081963,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.4784808390442917,lncRNA
ENPP7P13,3,-3.306163588678953,0.0009458284999353776,-0.2901164998978096,1.0,-0.2901164998978096,"GSE181143,GSE184050,GSE280402",0.4784808390442917,processed_pseudogene
ATP5F1AP3,5,3.31902201511551,0.0009033330739350103,0.10892419119846822,0.6,0.021784838239693637,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.4784808390442917,processed_pseudogene
AJM1,5,-3.294585009595389,0.0009856712591425818,-0.38208457073612706,1.0,-0.38208457073612706,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.4784808390442917,protein_coding
UBE2SP2,6,-3.3099603863939877,0.0009330917584509331,-0.2723665395689512,0.8333333333333334,-0.18157769304596746,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.4784808390442917,processed_pseudogene
IGHV2-26,7,-3.2747879334398347,0.0010574131928787962,-0.5320437354159581,1.0,-0.5320437354159581,"GSE114192,GSE153315,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.4977520840431009,IG_V_gene
PHEX,8,-3.266470668722734,0.001088970883047953,-0.36538579205736077,0.875,-0.27403934404302055,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5065764433717542,protein_coding
MIR222HG,5,3.243546949507105,0.0011805135324352164,0.5499504720343962,0.8,0.32997028322063776,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.5196801152766908,lncRNA
RBM15,8,-3.2435515976049976,0.0011804942707854204,-0.21115257017306494,0.75,-0.10557628508653247,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5196801152766908,protein_coding
ENSG00000249863,3,-3.243633308968184,0.0011801557075099272,-0.643137718022107,1.0,-0.643137718022107,"GSE114192,GSE154881,GSE280402",0.5196801152766908,processed_pseudogene
CCNY,8,-3.245171655765406,0.0011737984348179158,-0.2875088584478892,0.75,-0.1437544292239446,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5196801152766908,protein_coding
MFSD14C,3,3.2429828034163504,0.0011828535033231878,0.19828415786159317,1.0,0.19828415786159317,"GSE181143,GSE185011,GSE221521",0.5196801152766908,
RN7SL600P,6,3.236594415350192,0.0012096520306468638,0.7572280525828694,1.0,0.7572280525828694,"GSE153315,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.5256137466352487,misc_RNA
ENSG00000262823,3,-3.2245628397489146,0.0012616516398453851,-0.697767959076354,1.0,-0.697767959076354,"GSE114192,GSE154881,GSE280402",0.528952415449654,lncRNA
HIPK2,8,-3.2207691041781703,0.0012784710358354195,-0.2595577810429879,0.75,-0.12977889052149394,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.528952415449654,protein_coding
EIF1B,8,3.207759851569501,0.0013377315076747022,0.18329101126843242,0.75,0.09164550563421621,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.528952415449654,protein_coding
ENSG00000266469,3,-3.211518651523343,0.0013203539934438823,-0.4812809158779797,0.6666666666666666,-0.16042697195932654,"GSE114192,GSE154881,GSE280402",0.528952415449654,lncRNA
GAPT,8,3.208022193517141,0.0013365118440976456,0.2833328107984079,0.75,0.14166640539920394,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.528952415449654,protein_coding
PDP2,8,-3.2125313813799212,0.0013157077386034715,-0.19480624171956173,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.528952415449654,protein_coding
NRP1,8,-3.2257492307060867,0.0012564338983650225,-0.25966261735555174,0.75,-0.12983130867777587,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.528952415449654,protein_coding
ZFAND2A-DT,5,-3.2133329464701896,0.0013120409782627761,-0.35986311476480826,1.0,-0.35986311476480826,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.528952415449654,lncRNA
CBWD5,5,3.2216619760964496,0.0012744939978287012,0.2149453103029453,1.0,0.2149453103029453,"GSE153315,GSE181143,GSE184050,GSE185011,GSE221521",0.528952415449654,
MESDC1,3,3.2046011003230928,0.0013524978132707715,0.40585248880054164,1.0,0.40585248880054164,"GSE153315,GSE184050,GSE185011",0.529496198361778,
SELENBP1,8,3.2004607485551158,0.0013720805642974871,0.40417991241915496,0.75,0.20208995620957748,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.530606749457273,protein_coding
OFD1P17,6,-3.198348196949925,0.0013821728128802792,-0.4245404404539586,1.0,-0.4245404404539586,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.530606749457273,processed_pseudogene
FAM45B,3,-3.1939852914697684,0.001403232666096271,-0.857510218839714,1.0,-0.857510218839714,"GSE153315,GSE184050,GSE185011",0.5335117581741601,
FAM210B,8,3.1824233414319445,0.0014604817206373302,0.2070598491816272,0.625,0.0517649622954068,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5379057021074117,protein_coding
EIF3LP3,6,-3.1675631411482175,0.0015372232451920165,-0.314553370163606,0.6666666666666666,-0.10485112338786864,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.5379057021074117,processed_pseudogene
ENSG00000263786,3,-3.1728968674842757,0.0015092612679139738,-0.6208790249918051,1.0,-0.6208790249918051,"GSE114192,GSE154881,GSE280402",0.5379057021074117,lncRNA
CXorf21,5,3.171612610355129,0.0015159508066697517,0.22181346709041339,0.6,0.04436269341808267,"GSE153315,GSE181143,GSE184050,GSE185011,GSE221521",0.5379057021074117,
CEBPZOS,7,3.1675950799560875,0.0015370543958189325,0.1886035276824802,0.8571428571428571,0.13471680548748585,"GSE114192,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5379057021074117,protein_coding
TPM3,7,-3.1726592102113256,0.001510497141445472,-0.15171509498852787,0.8571428571428571,-0.1083679249918056,"GSE114192,GSE153315,GSE154881,GSE184050,GSE185011,GSE221521,GSE280402",0.5379057021074117,protein_coding
CPT1A,8,3.171992113099105,0.0015139711856581395,0.19450386374825002,0.75,0.09725193187412501,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5379057021074117,protein_coding
DCTN6-DT,3,3.17027156552376,0.0015229652880264823,0.8682003693303146,1.0,0.8682003693303146,"GSE114192,GSE154881,GSE280402",0.5379057021074117,lncRNA
SNUPN,8,3.17185813375686,0.001514669797347309,0.3072902664719825,0.875,0.23046769985398685,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5379057021074117,protein_coding
STRADB,8,3.163428308730176,0.0015592274939442538,0.23233244657832694,0.5,0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5408194240179801,protein_coding
RN7SL199P,4,3.1579888850296194,0.0015886161487813912,0.32834424384405375,1.0,0.32834424384405375,"GSE153315,GSE185011,GSE221521,GSE280402",0.5462214881649129,misc_RNA
SFRP5,8,-3.149462882610578,0.0016357088558246347,-0.4037381127444705,0.75,-0.20186905637223526,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5575652057600162,protein_coding
IGLV9-49,7,-3.1325212458498317,0.001733118837038131,-0.5600467295713901,1.0,-0.5600467295713901,"GSE114192,GSE153315,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.5628295682057677,IG_V_gene
DIAPH1,8,-3.143924207356054,0.001666986090926281,-0.16274916585369245,0.75,-0.08137458292684623,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5628295682057677,protein_coding
WASH3P,7,3.1305759229968246,0.0017446389562239273,0.16727473122515157,0.8571428571428571,0.11948195087510825,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521",0.5628295682057677,transcribed_unprocessed_pseudogene
RN7SL751P,4,3.127162180626229,0.001765025327065962,0.31177540197799153,1.0,0.31177540197799153,"GSE153315,GSE181143,GSE185011,GSE280402",0.5628295682057677,misc_RNA
LINC02687,3,-3.130500940715798,0.0017450844041379818,-0.29102322081061305,1.0,-0.29102322081061305,"GSE181143,GSE221521,GSE280402",0.5628295682057677,lncRNA
ENSG00000223461,3,-3.136071270289483,0.001712275871000667,-0.7078152870851733,1.0,-0.7078152870851733,"GSE114192,GSE154881,GSE280402",0.5628295682057677,lncRNA
RTL10,5,-3.128340552763996,0.001757963639391469,-0.178680684691399,0.8,-0.10720841081483942,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.5628295682057677,protein_coding
SIGLEC17P,8,-3.1334577738973732,0.0017275977387496942,-0.3893760144204576,0.875,-0.2920320108153432,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5628295682057677,lncRNA
HDAC10,8,3.121617837284633,0.001798602513959361,0.2518199537373026,0.75,0.1259099768686513,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5689483360357368,protein_coding
ENSG00000233191,3,-3.073055997044157,0.0021187872511214774,-0.38518055186175,1.0,-0.38518055186175,"GSE114192,GSE154881,GSE280402",0.5802901950427549,lncRNA
GAPDHP70,6,-3.0769766547992936,0.002091116772970725,-0.3332164361495795,0.8333333333333334,-0.22214429076638637,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.5802901950427549,processed_pseudogene
ARHGAP20,8,-3.080460183645955,0.002066809867706466,-0.24339615823765887,0.75,-0.12169807911882943,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5802901950427549,protein_coding
PXDN,8,-3.089751445411377,0.002003240609968687,-0.3715406141397979,0.75,-0.18577030706989894,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5802901950427549,protein_coding
EEF1A1P15,4,-3.0996523188988903,0.0019374792735143388,-0.24908153092178964,1.0,-0.24908153092178964,"GSE114192,GSE153315,GSE181143,GSE280402",0.5802901950427549,processed_pseudogene
EEF1A1P24,6,-3.0923719483612437,0.0019856388053486004,-0.384359172131878,0.8333333333333334,-0.2562394480879187,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.5802901950427549,processed_pseudogene
RNU6-1099P,5,-3.0752559306551803,0.002103219907407413,-0.21596294254848347,1.0,-0.21596294254848347,"GSE114192,GSE153315,GSE181143,GSE221521,GSE280402",0.5802901950427549,snRNA
ETS2,8,-3.0717651985651404,0.002127970417571621,-0.23904627507564385,0.625,-0.059761568768910964,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.5802901950427549,protein_coding
